DevelopmentRegion,RegionalDistrict,Municipality,Year,Month,tot_mkt_trans,n_res_trans,n_res_1fam,n_res_strata,n_res_fam,n_res_strata_rental,n_res_acreage_trans,n_res_unkn,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_industry,n_comm_util,n_comm_unkn,n_farm_tran,n_recr_tran,n_forest_tran,n_unkn_tran,n_fth,n_nbh,n_tot_corp_tran,n_tot_indv_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,n_foreign_res,n_foreign_comm,n_foreign_oth_unk,n_foreign_corp_tran,n_foreign_indv_tran,perc_n_foreign_res,sum_FMV_foreign_res,mn_FMV_foreign_res,md_FMV_foreign_res,n_lt1M_foreign_res,n_gt1M_foreign_res,n_gt3M_foreign_res,add_tax_paid,sum_FMV_foreign,sum_FMV_res,perc_FMV_foreign_res,sum_invest_foreign_res,perc_invest_foreign_res
Cariboo,04 - Cariboo,470 - City of Quesnel,2023,4,12,9,7,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,nr,nr,5024800.00,418733.33,292000.00,75176.00,3760.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2324800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2023,5,14,13,11,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,nr,nr,5045500.00,360392.86,304250.00,67035.30,3570.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4272500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2023,6,21,20,16,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,nr,nr,9372100.00,446290.48,367500.00,118671.97,3600.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,8516000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2023,7,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,nr,nr,6413300.00,427553.33,409000.00,94538.00,6180.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6413300.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2023,1,12,9,7,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,nr,nr,6497550.00,541462.50,350000.00,109797.67,5000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3288750.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2023,2,8,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,nr,nr,2542000.00,317750.00,327000.00,26086.00,2060.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2542000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2023,3,16,13,7,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,nr,nr,6172328.57,385770.54,308750.00,70966.36,1840.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4210900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2023,4,16,15,9,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,nr,nr,7350380.95,459398.81,365000.00,112050.81,4250.00,nr,0,nr,0,nr,0,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,4850380.95,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2023,5,16,16,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,nr,nr,6356166.67,397260.42,373250.00,58909.14,2315.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6356166.67,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2023,6,27,27,17,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,nr,nr,10572954.00,391590.89,370000.00,132095.09,2490.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10572954.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2023,7,20,19,16,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6,0,0,nr,8812400.00,440620.00,392050.00,119285.16,5321.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,8212400.00,nr,nr,nr
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2023,1,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,nr,nr,1074900.00,358300.00,445000.00,9299.00,1299.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1074900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2023,3,7,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,2411900.00,344557.14,385000.00,34939.00,5700.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2411900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2023,4,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nr,nr,1062000.00,354000.00,367000.00,16040.00,5340.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,695000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2023,5,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,1072000.00,268000.00,285000.00,13820.00,3700.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1072000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2023,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7,2688403.33,384057.62,420000.00,27318.07,5300.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2256500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2023,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nr,2165000.00,433000.00,425000.00,25700.00,6400.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2165000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2023,1,37,35,20,0,0,0,15,0,1,1,0,0,0,0,1,0,0,0,4,1,nr,nr,13798149.00,372922.95,340000.00,170780.23,2900.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,13127849.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2023,2,26,24,16,0,0,0,8,0,1,1,0,0,0,0,1,0,0,0,0,0,nr,nr,7060250.00,271548.08,272800.00,89585.19,2245.48,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6350250.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2023,3,46,43,26,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,4,1,nr,nr,14547554.48,316251.18,287500.00,171387.35,2044.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,13190904.48,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2023,4,29,28,18,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,8,0,nr,nr,9703798.18,334613.73,295000.00,106699.30,1083.50,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,8878798.18,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2023,5,72,67,42,0,0,0,25,0,3,3,0,0,0,0,2,0,0,0,7,0,nr,nr,28776857.14,399678.57,370950.00,380339.00,2265.49,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,27970791.59,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2023,6,75,69,47,0,0,0,22,0,2,2,0,0,0,0,4,0,0,0,9,0,nr,nr,29513300.00,393510.67,360000.00,424333.28,4024.00,nr,0,0,nr,0,nr,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,27351300.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2023,7,67,67,41,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,7,0,nr,nr,27182220.26,405704.78,386000.00,360612.89,3000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,27182220.26,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2023,1,29,14,8,0,0,0,6,0,1,1,0,0,0,0,14,0,0,0,2,0,8,19,8149346.30,281011.94,130500.00,114463.02,909.99,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2565100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2023,2,9,9,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,nr,nr,1514450.00,168272.22,150000.00,12217.50,952.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1514450.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2023,3,12,10,4,0,0,0,6,0,2,1,0,1,0,0,0,0,0,0,2,0,nr,nr,2859578.00,238298.17,232566.00,35375.58,2461.32,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2281446.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2023,4,19,17,11,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,nr,nr,4333500.00,228078.95,122500.00,57030.19,700.75,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3148500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2023,5,19,19,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,5642100.00,296952.63,297900.00,66221.28,3460.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5642100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2023,6,26,25,11,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,4,0,nr,nr,9395200.00,361353.85,350000.00,125334.24,3530.87,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,8145200.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2023,7,40,40,17,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,nr,31,11021905.00,275547.63,271000.00,148735.39,2665.00,nr,nr,0,0,8,0,nr,nr,nr,nr,nr,0,0,nr,nr,11021905.00,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2023,1,59,54,40,9,1,0,4,0,3,3,0,0,0,0,0,2,0,0,11,3,nr,51,28581229.50,484427.62,468500.00,367321.02,4420.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,23607296.46,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2023,2,115,107,40,59,2,0,2,4,8,3,0,3,0,2,0,0,0,0,15,4,nr,52,36618011.30,318417.49,180000.00,471764.56,1196.14,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,32998011.30,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2023,3,91,82,58,16,0,0,4,4,9,7,0,2,0,0,0,0,0,0,21,3,16,75,38167286.96,419420.74,393000.00,473989.36,3100.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,29395286.96,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2023,4,108,96,78,10,3,0,4,1,9,9,0,0,0,0,2,1,0,0,27,4,nr,88,95715543.68,886255.03,465000.00,2053572.18,4507.17,nr,0,nr,0,nr,0,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,60288263.97,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2023,5,149,138,106,22,0,0,8,2,10,9,0,0,0,1,1,0,0,0,36,9,nr,129,70785383.45,475069.69,425000.00,867411.62,4200.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,59690565.45,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2023,6,131,124,97,20,1,0,5,1,6,6,0,0,0,0,1,0,0,0,37,4,nr,114,69481442.18,530392.69,420000.00,985349.65,5152.20,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,54808342.18,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2023,7,207,199,157,34,2,0,3,3,8,0,6,1,1,0,0,0,0,0,58,13,nr,163,82182963.96,397019.15,400000.00,867963.60,1530.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,78807963.96,nr,nr,nr
Cariboo,14 - Fraser-Fort George,335 - District of Mackenzie,2023,1,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,1483750.00,211964.29,189250.00,15470.00,1600.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1483750.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,335 - District of Mackenzie,2023,2,4,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,nr,nr,1483700.00,370925.00,288500.00,20242.00,3746.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1483700.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,335 - District of Mackenzie,2023,3,5,3,3,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,nr,nr,1047000.00,209400.00,198000.00,11560.00,1980.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,582000.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,335 - District of Mackenzie,2023,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,nr,nr,461500.00,115375.00,114000.00,3115.00,957.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,461500.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,335 - District of Mackenzie,2023,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,nr,715400.00,178850.00,152700.00,4454.00,1352.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,715400.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,335 - District of Mackenzie,2023,6,9,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,1968600.00,218733.33,219900.00,10759.30,450.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1968600.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,335 - District of Mackenzie,2023,7,11,11,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,1943700.00,176700.00,140000.00,19073.87,1100.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1943700.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,545 - Village of McBride,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,545 - Village of McBride,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,545 - Village of McBride,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,545 - Village of McBride,2023,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nr,0,245000.00,245000.00,245000.00,2900.00,2900.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,545 - Village of McBride,2023,5,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nr,nr,690000.00,345000.00,345000.00,9800.00,4900.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,215000.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,545 - Village of McBride,2023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,545 - Village of McBride,2023,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nr,388500.00,194250.00,194250.00,3227.50,1613.75,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,388500.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,584 - Village of Valemount,2023,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,488500.00,244250.00,244250.00,5477.50,2738.75,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,488500.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,584 - Village of Valemount,2023,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,350000.00,350000.00,350000.00,5000.00,5000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,584 - Village of Valemount,2023,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,130000.00,130000.00,130000.00,1300.00,1300.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,130000.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,584 - Village of Valemount,2023,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,nr,994719.00,331573.00,397219.00,4155.00,875.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,994719.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,584 - Village of Valemount,2023,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,1022234.52,204446.90,159000.00,11781.60,1590.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1022234.52,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,584 - Village of Valemount,2023,6,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,nr,945000.00,315000.00,300000.00,13450.00,4000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,645000.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,584 - Village of Valemount,2023,7,3,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,nr,nr,3350000.00,1116666.67,375000.00,67000.00,5500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,375000.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,757 - Prince George Rural,2023,1,16,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,nr,nr,8043000.00,502687.50,435000.00,123125.28,5814.83,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,8043000.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,757 - Prince George Rural,2023,2,21,20,3,0,0,0,17,0,1,1,0,0,0,0,0,0,0,0,3,0,nr,nr,6260306.25,298109.82,259500.00,73761.46,971.00,nr,nr,0,0,nr,0,nr,nr,nr,nr,nr,0,0,nr,nr,5810306.25,nr,nr,nr
Cariboo,14 - Fraser-Fort George,757 - Prince George Rural,2023,3,37,35,6,0,1,0,28,0,1,0,0,1,0,0,1,0,0,0,3,0,6,31,11328766.67,306182.88,275000.00,153576.92,2000.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,10883766.67,nr,nr,nr
Cariboo,14 - Fraser-Fort George,757 - Prince George Rural,2023,4,19,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,nr,nr,7448600.00,392031.58,328860.00,106791.16,3022.80,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,7448600.00,nr,nr,nr
Cariboo,14 - Fraser-Fort George,757 - Prince George Rural,2023,5,38,37,8,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,nr,nr,14009314.29,368666.17,276903.71,215590.14,3408.08,nr,nr,0,0,nr,0,nr,nr,nr,nr,nr,0,0,nr,nr,13909314.29,nr,nr,nr
Cariboo,14 - Fraser-Fort George,757 - Prince George Rural,2023,6,39,37,8,0,0,0,29,0,0,0,0,0,0,0,2,0,0,0,5,0,nr,nr,13556208.21,347595.08,370000.00,167140.74,2800.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,13078058.21,nr,nr,nr
Cariboo,14 - Fraser-Fort George,757 - Prince George Rural,2023,7,36,33,7,1,0,0,25,0,2,1,0,1,0,0,1,0,0,0,3,0,nr,nr,14347800.00,398550.00,378000.00,203630.25,2530.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,12532800.00,nr,nr,nr
Kootenay,06 - Central Kootenay,201 - City of Castlegar,2023,1,5,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,nr,nr,1687900.00,337580.00,335000.00,20059.00,2400.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1467900.00,0.0000,0.00,0.0000
Kootenay,06 - Central Kootenay,201 - City of Castlegar,2023,2,6,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,nr,nr,3207778.00,534629.67,531889.00,42480.00,7390.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2748778.00,0.0000,0.00,0.0000
