DevelopmentRegion,RegionalDistrict,Municipality,Year,Month,tot_mkt_trans,n_res_trans,n_res_1fam,n_res_strata,n_res_fam,n_res_strata_rental,n_res_acreage_trans,n_res_unkn,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_industry,n_comm_util,n_comm_unkn,n_farm_tran,n_recr_tran,n_forest_tran,n_unkn_tran,n_fth,n_nbh,n_tot_corp_tran,n_tot_indv_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,n_foreign_res,n_foreign_comm,n_foreign_oth_unk,n_foreign_corp_tran,n_foreign_indv_tran,perc_n_foreign_res,sum_FMV_foreign_res,mn_FMV_foreign_res,md_FMV_foreign_res,n_lt1M_foreign_res,n_gt1M_foreign_res,n_gt3M_foreign_res,add_tax_paid,sum_FMV_foreign,sum_FMV_res,perc_FMV_foreign_res,sum_invest_foreign_res,perc_invest_foreign_res
Cariboo,04 - Cariboo,391 - District of Wells,2021,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nr,nr,270000.00,135000.00,135000.00,3000.00,1500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,230000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2021,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,330000.00,165000.00,165000.00,4300.00,2150.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,330000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2021,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,286000.00,143000.00,143000.00,3660.00,1830.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,286000.00,nr,nr,nr
Cariboo,04 - Cariboo,391 - District of Wells,2021,4,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,466050.00,155350.00,156050.00,5160.50,1560.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,466050.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2021,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,40000.00,40000.00,40000.00,400.00,400.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,40000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2021,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,nr,680000.00,226666.67,250000.00,3000.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,680000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2021,7,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,nr,nr,472470.00,78745.00,47500.00,5324.70,475.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,427470.00,nr,nr,nr
Cariboo,04 - Cariboo,391 - District of Wells,2021,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nr,0,600000.00,600000.00,600000.00,10000.00,10000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2021,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2021,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,92500.00,46250.00,46250.00,925.00,462.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,92500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2021,11,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,515000.00,103000.00,90000.00,5150.00,900.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,515000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2021,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,1,15,12,6,4,1,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,6,9,3580200.00,238680.00,111200.00,50529.12,1090.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3253000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,2,13,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,1120050.00,86157.69,58000.00,10731.50,337.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1120050.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,3,26,23,16,5,1,0,1,0,3,3,0,0,0,0,0,0,0,0,5,0,nr,nr,6315566.67,242906.41,256750.00,66377.99,1417.25,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5330666.67,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,4,37,35,26,7,0,0,2,0,2,2,0,0,0,0,0,0,0,0,8,0,nr,nr,6253961.50,169025.99,118000.00,58444.48,665.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6004461.50,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,5,22,21,19,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,nr,nr,5780075.00,262730.68,269000.00,52405.90,1850.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5570075.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,6,61,58,33,22,2,0,1,0,3,3,0,0,0,0,0,0,0,0,8,0,28,33,20997804.54,344226.30,196000.00,383508.45,1707.40,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,20122904.54,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,7,41,37,29,6,1,0,1,0,4,4,0,0,0,0,0,0,0,0,9,1,8,33,12097285.14,295055.74,288400.00,124556.83,1693.01,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11142285.14,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,8,31,28,23,3,1,0,1,0,3,3,0,0,0,0,0,0,0,0,5,0,nr,nr,8125700.00,262119.35,195000.00,100567.00,820.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,6755700.00,nr,nr,nr
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,9,16,15,12,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,nr,nr,3355950.00,209746.88,260000.00,36255.50,617.50,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,3090950.00,nr,nr,nr
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,10,32,29,21,7,0,0,1,0,3,3,0,0,0,0,0,0,0,0,3,0,nr,nr,7675700.00,239865.63,257500.00,95090.16,2050.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,6497400.00,nr,nr,nr
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,11,17,17,14,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,nr,nr,5496000.00,323294.12,320000.00,69255.00,3200.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5496000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2021,12,14,13,11,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,nr,nr,4158500.00,297035.71,291000.00,46760.00,3360.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,3808500.00,nr,nr,nr
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,1,15,12,9,2,0,0,1,0,3,3,0,0,0,0,0,0,0,0,2,0,nr,nr,4419900.00,294660.00,279400.00,52632.00,2500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3151900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,2,26,24,18,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,8,1,nr,nr,6708375.77,258014.45,281800.00,53668.91,1607.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6208530.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,3,38,31,17,11,0,0,3,0,7,7,0,0,0,0,0,0,0,0,3,0,7,31,12058113.00,317318.76,312500.00,155327.26,3686.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10325100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,4,33,30,24,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,nr,nr,10928450.00,331165.15,295000.00,119923.77,2800.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,9245550.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,5,36,33,29,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,14,0,nr,nr,12347400.00,342983.33,327500.00,114098.00,3650.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11346400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,6,40,39,25,12,0,0,2,0,1,1,0,0,0,0,0,0,0,0,14,0,nr,nr,12402525.00,310063.13,316500.00,120025.45,2215.63,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,12137525.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,7,39,39,27,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,nr,nr,14394000.00,369076.92,345000.00,155505.36,1950.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,14394000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,8,43,36,28,7,0,0,1,0,7,7,0,0,0,0,0,0,0,0,12,0,9,34,14370906.00,334207.12,320000.00,168444.62,3240.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11135575.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,9,31,30,23,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,13,0,nr,nr,9363199.00,302038.68,335000.00,76717.48,1050.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,9328199.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,10,36,33,28,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,2,nr,nr,11679704.44,324436.23,349000.00,122830.98,2977.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10760704.44,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,11,29,28,16,9,0,0,3,0,1,1,0,0,0,0,0,0,0,0,3,0,nr,nr,8971088.00,309347.86,272000.00,111685.00,3300.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,8846088.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2021,12,16,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,nr,nr,3867400.00,241712.50,185250.00,37763.00,1512.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3867400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,1,8,5,3,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,1,1,0,8,2495900.00,311987.50,228500.00,33168.00,975.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,880500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,2,11,9,4,4,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,nr,nr,2284500.00,207681.82,122000.00,22360.00,1220.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1516500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,3,8,5,4,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,nr,nr,2207900.00,275987.50,294500.00,24820.00,3350.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1368900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,4,6,3,2,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,1,nr,nr,1963008.92,327168.15,359504.46,21830.17,3105.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,947000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,5,13,13,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,13,3216500.00,247423.08,297000.00,37620.90,1970.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3216500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,6,7,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,1629000.00,232714.29,200000.00,20640.00,2000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1629000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,7,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1732000.00,216500.00,212500.00,23690.00,2675.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1732000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,8,7,5,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,nr,nr,1892146.00,270306.57,234146.00,26542.92,2682.92,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1652146.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,9,9,8,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,nr,nr,5748560.00,638728.89,350000.00,108987.30,5000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5398560.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,10,12,7,6,0,0,0,1,0,5,4,0,1,0,0,0,0,0,0,0,0,nr,nr,4680000.00,390000.00,372000.00,73664.00,5440.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1765000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,11,10,6,5,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,3,0,nr,nr,4095000.00,409500.00,394500.00,48550.00,4160.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1999000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2021,12,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,303000.00,151500.00,151500.00,3030.00,1515.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,303000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,1,76,65,44,0,0,0,21,0,4,4,0,0,0,0,7,0,0,0,7,0,9,68,16030138.10,210922.87,197500.00,176144.52,1569.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,12794900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,2,90,86,45,0,1,0,40,0,1,1,0,0,0,0,3,0,0,0,8,0,8,82,20330390.81,225893.23,181500.00,241650.64,1137.50,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,19199939.81,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,3,151,137,65,0,0,0,72,0,3,2,0,1,0,0,11,0,0,0,7,1,17,134,41730799.76,276362.91,235000.00,546198.89,2000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,37045399.76,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,4,172,153,84,0,0,0,69,0,1,1,0,0,0,0,16,2,0,0,10,3,12,160,49810584.73,289596.42,241000.00,673751.99,1999.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,40698784.73,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,5,161,149,79,0,0,0,70,0,4,4,0,0,0,0,8,0,0,0,19,0,11,150,46298633.74,287569.15,265000.00,575600.90,2000.00,nr,nr,0,nr,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,42822633.74,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,6,178,165,86,0,0,0,79,0,4,3,0,1,0,0,9,0,0,0,15,1,nr,nr,58665981.18,329584.16,299000.00,804437.84,2900.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,52814450.18,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,7,156,143,79,0,0,0,64,0,3,3,0,0,0,0,10,0,0,0,10,0,9,146,56056314.44,359335.35,295000.00,827396.45,3230.97,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,48717814.44,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,8,114,104,63,0,0,0,41,0,4,4,0,0,0,0,6,0,0,0,14,0,8,106,37643200.00,330203.51,308600.00,497332.45,2940.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,33231200.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,9,109,98,50,0,1,0,47,0,3,2,0,1,0,0,8,0,0,0,12,0,9,100,36804989.33,337660.45,265000.00,520576.89,1900.00,nr,0,0,nr,0,nr,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,31794933.33,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,10,126,113,58,0,0,0,55,0,3,2,0,1,0,0,10,0,0,0,9,0,11,115,44361402.00,352074.62,326500.00,626659.45,4050.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,38170397.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,11,131,111,57,0,0,0,54,0,1,1,0,0,0,0,19,0,0,0,13,1,nr,nr,38471226.19,293673.48,270000.00,496652.13,2228.48,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,32896426.19,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2021,12,81,72,32,0,0,0,40,0,2,2,0,0,0,0,7,0,0,0,8,1,nr,nr,25884456.00,319561.19,270000.00,333008.23,2000.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,22369456.00,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,1,21,20,7,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,2,0,0,21,4276228.57,203629.93,216500.00,47678.42,1400.00,nr,0,0,nr,0,nr,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,3783728.57,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,2,18,18,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,2977334.00,165407.44,145000.00,27398.87,822.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2977334.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,3,27,27,12,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,nr,nr,5102100.00,188966.67,150000.00,55916.06,1000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5102100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,4,48,42,17,0,0,0,25,0,0,0,0,0,0,0,6,0,0,0,11,0,6,42,11663999.00,242999.98,219250.00,122689.46,1332.75,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10240199.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,5,65,58,24,0,0,0,34,0,2,2,0,0,0,0,5,0,0,0,12,0,9,56,16104825.00,247766.54,225000.00,198645.03,1400.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,13561825.00,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,6,41,37,20,0,0,0,17,0,2,2,0,0,0,0,2,0,0,0,8,0,nr,nr,12994900.00,316948.78,292500.00,172470.78,2500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11394900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,7,48,46,21,0,0,0,25,0,1,1,0,0,0,0,1,0,0,0,10,0,6,42,13019100.00,271231.25,247950.00,149571.26,1643.52,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,12019100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,8,59,38,14,0,0,0,24,0,0,0,0,0,0,0,21,0,0,0,7,0,20,39,14831800.00,251386.44,200000.00,178148.74,1450.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10968800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,9,67,54,27,0,0,0,27,0,3,3,0,0,0,0,10,0,0,0,9,0,9,58,17367802.13,259220.93,228500.00,215970.16,1100.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,13554502.13,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,10,57,40,24,0,0,0,16,0,1,1,0,0,0,0,16,0,0,0,8,0,8,49,16374849.00,287278.05,250000.00,222264.92,2268.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11040100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,11,63,59,32,0,0,0,27,0,0,0,0,0,0,0,4,0,0,0,10,0,nr,nr,13264785.95,210552.16,200000.00,146978.07,687.61,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11994785.94,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2021,12,20,17,10,0,0,0,7,0,2,1,0,1,0,0,0,1,0,0,3,0,nr,nr,5527224.33,276361.22,224000.00,67450.13,859.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3736924.33,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,1,119,112,83,11,6,0,7,5,7,6,0,1,0,0,0,0,0,0,27,13,nr,97,44831727.65,376737.21,350000.00,458430.66,1999.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,40056262.18,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,2,123,112,79,18,2,0,8,5,10,9,1,0,0,0,0,0,0,1,23,7,nr,98,57339327.10,466173.39,352500.00,810539.56,3598.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,42796827.10,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,3,163,150,117,23,3,0,7,0,12,10,1,1,0,0,1,0,0,0,34,7,nr,135,63558684.85,389930.58,373500.00,755580.58,2800.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,52909447.85,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,4,210,195,163,21,1,0,7,3,14,11,0,3,0,0,1,0,0,0,57,10,28,183,92980441.66,442764.01,404000.00,1108515.98,3810.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,79889441.66,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,5,230,215,179,24,1,0,7,4,14,7,0,7,0,0,1,0,0,0,65,13,39,191,103876291.68,451636.05,399000.00,1282258.51,3216.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,90827296.87,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,6,262,251,217,23,1,0,9,1,11,8,2,1,0,0,0,0,0,0,94,8,23,239,116913838.00,446236.02,410000.00,1336825.24,3632.33,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,105923938.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,7,235,228,182,28,1,0,6,11,7,5,0,2,0,0,0,0,0,0,63,12,20,215,100082986.08,425885.05,392946.99,1198349.43,4400.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,93556096.08,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,8,209,204,163,26,2,0,7,6,5,4,0,1,0,0,0,0,0,0,53,11,16,193,90099177.07,431096.54,400000.00,1087347.09,4400.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,85367177.07,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,9,209,204,170,22,1,0,11,0,5,4,0,0,0,1,0,0,0,0,67,8,18,190,83516582.01,399600.87,367500.00,938524.43,2612.87,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,74146071.87,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2021,10,183,178,155,10,2,0,10,1,5,5,0,0,0,0,0,0,0,0,46,10,16,167,79337571.99,433538.64,386000.00,953966.63,3280.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,71865171.99,0.0000,0.00,0.0000
