DevelopmentRegion,RegionalDistrict,Municipality,Year,Month,tot_mkt_trans,n_res_trans,n_res_1fam,n_res_strata,n_res_fam,n_res_strata_rental,n_res_acreage_trans,n_res_unkn,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_industry,n_comm_util,n_comm_unkn,n_farm_tran,n_recr_tran,n_forest_tran,n_unkn_tran,n_fth,n_nbh,n_tot_corp_tran,n_tot_indv_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,n_foreign_res,n_foreign_comm,n_foreign_oth_unk,n_foreign_corp_tran,n_foreign_indv_tran,perc_n_foreign_res,sum_FMV_foreign_res,mn_FMV_foreign_res,md_FMV_foreign_res,n_lt1M_foreign_res,n_gt1M_foreign_res,n_gt3M_foreign_res,add_tax_paid,sum_FMV_foreign,sum_FMV_res,perc_FMV_foreign_res,sum_invest_foreign_res,perc_invest_foreign_res
Cariboo,04 - Cariboo,470 - City of Quesnel,2020,8,41,33,30,2,0,0,1,0,8,4,0,4,0,0,0,0,0,0,10,0,9,32,11867128.09,289442.15,270000.00,142668.44,1166.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,8567000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2020,9,28,28,21,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,nr,nr,6270300.00,223939.29,201050.00,58122.00,1460.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6270300.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2020,10,28,28,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,nr,nr,7638800.00,272814.29,270500.00,81098.00,2410.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7638800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2020,11,28,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,nr,nr,5749201.00,205328.61,243000.00,43794.81,517.25,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5749201.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2020,12,18,12,11,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,nr,nr,4457500.00,247638.89,248500.00,34215.00,1500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3407500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,1,12,8,3,4,0,0,1,0,4,4,0,0,0,0,0,0,0,0,2,0,nr,nr,4117300.00,343108.33,319500.00,60133.00,4390.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1962300.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,2,11,8,7,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,nr,nr,3632500.00,330227.27,325000.00,47660.00,4500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2377500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,3,15,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,4033101.00,268873.40,265000.00,35850.00,2180.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4033101.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,4,14,11,8,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,nr,nr,3703800.00,264557.14,224000.00,30182.00,101.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3108800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,5,20,17,11,4,0,0,2,0,3,3,0,0,0,0,0,0,0,0,7,0,nr,nr,8017646.00,400882.30,311500.00,108638.38,1935.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4540250.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,6,11,8,7,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,3,0,nr,nr,3010093.50,273644.86,315000.00,31412.90,1551.96,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2527000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,7,23,22,18,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,8,0,nr,nr,7630200.15,331747.83,310000.00,84508.30,2800.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6560200.15,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,8,28,26,20,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,2,nr,nr,7312180.00,261149.29,267500.00,61517.85,2210.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,6985780.00,nr,nr,nr
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,9,35,33,27,5,1,0,0,0,2,2,0,0,0,0,0,0,0,0,6,2,nr,nr,11152000.00,318628.57,318000.00,126517.50,3780.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10745700.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,10,24,24,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,nr,nr,7065069.00,294377.88,251250.00,74076.69,1877.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7065069.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,11,33,28,21,3,1,0,3,0,5,5,0,0,0,0,0,0,0,0,7,0,6,27,26759205.43,810885.01,335000.00,553074.73,4520.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10061205.43,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2020,12,20,19,10,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,5,0,nr,nr,6053600.00,302680.00,290000.00,70337.00,2539.50,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,5498600.00,nr,nr,nr
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,1,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,nr,nr,820000.00,205000.00,197500.00,6700.00,1700.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,480000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,2,6,4,3,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,nr,nr,1278000.00,213000.00,229000.00,10510.00,1275.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,718000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,3,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1573300.00,262216.67,266250.00,15613.00,2383.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1573300.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,4,28,28,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,2331000.00,83250.00,55000.00,25620.00,550.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2331000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,5,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,nr,nr,1586400.00,396600.00,295000.00,25328.00,3900.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,590000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,6,5,2,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,nr,nr,1420000.00,284000.00,280000.00,7650.00,1850.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,300000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,7,7,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,nr,nr,3447500.00,492500.00,215000.00,49550.00,2200.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,845000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,8,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,nr,nr,1400000.00,280000.00,285000.00,10142.00,2600.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1400000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,9,11,9,7,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,nr,nr,3216478.30,292407.12,275000.00,30044.00,1493.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2383378.30,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,10,9,8,5,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,nr,nr,1929900.00,214433.33,211900.00,22568.00,2238.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1819900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,11,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,nr,1375542.64,275108.53,295542.64,12300.00,2240.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1163542.64,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2020,12,4,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,nr,nr,3735095.00,933773.75,255250.00,73491.90,2745.95,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,735095.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,1,32,30,16,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,4,0,nr,nr,8314832.00,259838.50,239050.00,100895.64,1793.56,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7923000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,2,32,31,17,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,2,0,nr,nr,7852866.35,245402.07,250000.00,92358.08,2117.50,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,7842866.35,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,3,45,43,26,0,0,0,17,0,1,1,0,0,0,0,1,0,0,0,1,0,nr,nr,11886050.00,264134.44,140000.00,171017.32,1150.00,nr,0,0,nr,0,nr,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,9186050.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,4,47,36,15,0,0,0,21,0,3,3,0,0,0,0,8,0,0,0,7,0,nr,nr,13806830.00,293762.34,232500.00,185005.10,1765.25,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,8009077.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,5,74,57,27,0,0,0,30,0,0,0,0,0,0,0,17,0,0,0,7,1,0,74,16039038.52,216743.76,184000.00,179489.71,1250.00,nr,nr,0,nr,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,13102692.27,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,6,82,79,43,0,0,0,36,0,1,1,0,0,0,0,2,0,0,0,7,0,nr,nr,21645750.00,263972.56,273500.00,269736.99,2600.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,20206750.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,7,145,120,66,0,0,0,54,0,3,2,0,1,0,0,22,0,0,0,12,0,20,125,35978982.00,248130.91,220000.00,456328.90,1750.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,26837582.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,8,132,128,63,0,0,0,65,0,1,1,0,0,0,0,3,0,0,0,13,1,6,126,33729079.74,255523.33,227000.00,418200.65,1655.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,33337525.43,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,9,196,180,99,0,0,0,81,0,7,6,0,0,1,0,9,0,0,0,15,1,16,180,52915159.10,269975.30,252250.00,697913.50,2450.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,47129159.10,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,10,175,155,89,0,0,0,66,0,3,3,0,0,0,0,17,0,0,0,17,4,18,158,50852162.01,290583.78,250000.00,637119.36,1960.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,46173032.10,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,11,104,93,45,0,0,0,48,0,0,0,0,0,0,0,11,0,0,0,10,0,nr,nr,27731850.00,266652.40,240000.00,350033.78,1843.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,26054850.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2020,12,66,58,31,0,0,0,27,0,2,2,0,0,0,0,6,0,0,0,9,0,nr,nr,15449314.38,234080.52,250000.00,159263.76,1200.00,nr,nr,0,0,nr,nr,nr,nr,nr,nr,nr,0,0,nr,nr,13298902.38,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,1,17,17,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,nr,nr,2329370.40,137021.79,88000.00,22706.96,700.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2329370.40,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,2,17,14,4,0,0,0,10,0,1,1,0,0,0,0,2,0,0,0,3,0,nr,nr,4912460.00,288968.24,140000.00,63773.10,1057.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2494400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,3,19,19,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,2400900.00,126363.16,92400.00,22409.38,750.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2400900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,4,21,21,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,4536400.00,216019.05,219000.00,42536.05,1700.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4536400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,5,17,16,7,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,4,0,0,17,3055800.00,179752.94,157900.00,31467.86,681.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2805800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,6,42,39,18,0,0,0,21,0,1,1,0,0,0,0,2,0,0,0,9,0,nr,nr,6674638.10,158919.95,107500.00,60214.14,394.50,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,6306400.00,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,7,57,52,30,0,0,0,22,0,2,2,0,0,0,0,3,0,0,0,9,0,nr,nr,16161601.00,283536.86,250000.00,195013.94,2575.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,14168601.00,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,8,34,33,15,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,5,0,nr,nr,8196366.67,241069.61,222500.00,103657.47,1433.34,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7876366.67,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,9,61,49,20,0,0,0,29,0,1,1,0,0,0,0,11,0,0,0,8,0,11,50,11253277.00,184479.95,160000.00,127033.22,920.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,9193812.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,10,41,40,16,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,14,0,nr,nr,11783980.00,287414.15,284000.00,129432.03,2100.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11453980.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,11,41,37,15,0,0,0,22,0,1,1,0,0,0,0,3,0,0,0,6,0,nr,nr,9880798.00,240995.07,240000.00,112063.32,1650.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7721399.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2020,12,22,19,7,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,1,0,nr,nr,5789493.00,263158.77,238750.00,76039.85,2725.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3823600.00,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2020,1,87,82,69,9,0,0,4,0,5,5,0,0,0,0,0,0,0,0,31,6,nr,75,34246929.67,393642.87,337000.00,378777.41,1650.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,26871929.67,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2020,2,96,90,71,13,0,0,2,4,6,2,0,4,0,0,0,0,0,0,25,7,16,80,28590471.56,297817.41,303500.00,256412.57,1525.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,26530906.56,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2020,3,104,97,75,10,3,0,4,5,7,6,0,1,0,0,0,0,0,0,31,8,nr,88,43405935.27,417364.76,351714.29,491518.33,1979.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,33961491.27,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2020,4,102,101,80,17,1,0,2,1,1,0,0,1,0,0,0,0,0,0,34,9,nr,nr,40164751.08,393772.07,346250.00,402124.94,1136.25,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,36464751.08,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2020,5,101,93,77,12,0,0,3,1,7,5,0,1,0,1,1,0,0,0,34,12,nr,86,51438867.87,509295.72,337000.00,758148.11,800.00,nr,0,nr,0,nr,0,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,29917218.87,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2020,6,166,157,135,15,2,0,5,0,8,7,0,0,0,1,1,0,0,0,51,9,31,135,56927799.31,342938.55,341250.00,553027.00,1641.25,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,51680969.00,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2020,7,224,216,179,28,1,0,8,0,5,5,0,0,0,0,0,3,0,0,83,12,20,203,82002506.01,366082.62,352000.00,758512.84,1649.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,76951656.01,0.0000,0.00,0.0000
