DevelopmentRegion,RegionalDistrict,Municipality,Year,Month,tot_mkt_trans,n_res_trans,n_res_1fam,n_res_strata,n_res_fam,n_res_strata_rental,n_res_acreage_trans,n_res_unkn,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_industry,n_comm_util,n_comm_unkn,n_farm_tran,n_recr_tran,n_forest_tran,n_unkn_tran,n_fth,n_nbh,n_tot_corp_tran,n_tot_indv_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,n_foreign_res,n_foreign_comm,n_foreign_oth_unk,n_foreign_corp_tran,n_foreign_indv_tran,perc_n_foreign_res,sum_FMV_foreign_res,mn_FMV_foreign_res,md_FMV_foreign_res,n_lt1M_foreign_res,n_gt1M_foreign_res,n_gt3M_foreign_res,add_tax_paid,sum_FMV_foreign,sum_FMV_res,perc_FMV_foreign_res,sum_invest_foreign_res,perc_invest_foreign_res
Cariboo,04 - Cariboo,391 - District of Wells,2019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,391 - District of Wells,2019,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nr,113000.00,113000.00,113000.00,7.46,7.46,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,113000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,1,13,9,9,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,3,0,nr,nr,1939500.00,149192.31,80000.00,21256.10,800.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1539500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,2,23,22,18,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,nr,nr,6059126.00,263440.26,170000.00,81008.52,1343.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4134126.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,3,10,8,5,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,nr,nr,1959400.00,195940.00,213350.00,5823.20,478.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1742700.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,4,18,15,12,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,nr,nr,7085088.94,393616.05,240312.26,120177.75,1825.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2921767.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,5,30,29,22,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,0,nr,nr,6051648.00,201721.60,174250.00,66847.48,1325.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5581648.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,6,26,23,20,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,nr,nr,6456192.00,248315.08,260250.00,58488.50,1375.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5771192.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,7,25,25,22,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,nr,nr,6092700.00,243708.00,225000.00,69658.98,1600.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6092700.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,8,25,25,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,25,7618800.00,304752.00,283000.00,86380.55,3000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7618800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,9,29,25,16,8,1,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,8,21,6333400.00,218393.10,185000.00,65421.75,992.25,nr,nr,0,0,nr,0,nr,nr,nr,nr,nr,0,0,nr,nr,5263400.00,nr,nr,nr
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,10,29,29,22,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,nr,nr,6358300.00,219251.72,200000.00,58379.10,1475.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6358300.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,11,9,9,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,nr,nr,1936300.00,215144.44,210000.00,24533.00,2050.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1936300.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2019,12,22,17,15,0,1,0,1,0,4,4,0,0,0,0,1,0,0,0,5,1,nr,nr,6346862.68,288493.76,215000.00,70932.82,1792.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3954080.19,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,1,14,10,8,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,3,0,nr,nr,3093229.00,220944.93,191880.00,35298.49,1400.85,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2431229.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,2,11,8,8,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,nr,nr,3726700.00,338790.91,295000.00,47754.00,3456.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2036800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,3,25,21,20,1,0,0,0,0,4,2,0,2,0,0,0,0,0,0,1,0,14,10,11271000.00,450840.00,209500.00,225340.00,1690.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3291000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,4,27,24,17,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,nr,nr,7782862.00,288254.15,226000.00,96211.24,2110.52,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6527336.20,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,5,29,27,14,10,0,0,3,0,2,2,0,0,0,0,0,0,0,0,5,1,nr,nr,7690700.00,265196.55,225000.00,86719.38,2016.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6250700.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,6,43,42,31,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,13,0,nr,nr,11919000.00,277186.05,280700.00,113065.68,1400.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11419000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,7,29,29,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,29,7780100.00,268279.31,258000.00,80087.90,2600.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,7780100.00,nr,nr,nr
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,8,28,26,21,3,1,0,1,0,2,2,0,0,0,0,0,0,0,0,13,0,nr,nr,10363050.00,370108.93,291500.00,134283.64,1522.82,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6829450.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,9,27,25,18,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,1,nr,nr,6480100.00,240003.70,240000.00,71761.00,1750.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5612600.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,10,27,24,21,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,nr,nr,8144600.00,301651.85,238000.00,99328.50,1980.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5344600.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,11,21,16,10,6,0,0,0,0,4,4,0,0,0,0,0,0,0,1,4,0,nr,nr,4778950.00,227569.05,235000.00,49623.54,1009.54,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3109950.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2019,12,13,10,8,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,nr,nr,7368400.00,566800.00,240000.00,188189.00,1850.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2043400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,nr,nr,1239000.00,247800.00,214000.00,15930.00,2280.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,914000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,nr,384518.60,192259.30,192259.30,851.00,425.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,384518.60,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,888500.00,222125.00,214000.00,11735.00,2715.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,888500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,4,6,4,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,nr,nr,5504632.63,917438.77,138775.00,127644.98,891.75,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,471250.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,5,7,5,4,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,nr,nr,2303900.00,329128.57,322000.00,33782.00,4440.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1874300.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,6,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,nr,nr,1295700.00,215950.00,177850.00,13200.00,1725.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1295700.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,7,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,1292000.00,323000.00,302500.00,18320.00,4050.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1292000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,8,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,1008857.14,252214.29,247000.00,12837.14,3045.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1008857.14,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,9,3,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,nr,nr,595000.00,198333.33,226200.00,7262.00,2524.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,305000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,10,6,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,nr,nr,1384500.00,230750.00,263750.00,13840.00,1825.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1284500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,11,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,nr,nr,1280000.00,256000.00,235000.00,5750.00,1250.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1280000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2019,12,35,34,1,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,35,0,2610445.66,74584.16,69119.42,26104.45,691.19,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2495445.66,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,1,53,48,26,0,0,0,22,0,4,3,0,1,0,0,1,0,0,0,6,1,nr,nr,11583583.33,218558.18,158500.00,124157.51,1300.00,nr,nr,0,nr,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,9086583.33,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,2,28,25,13,0,0,0,12,0,2,1,0,1,0,0,1,0,0,0,1,0,nr,nr,4556502.31,162732.23,183050.00,46022.59,1575.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4219302.31,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,3,66,53,32,0,0,0,21,0,0,0,0,0,0,0,13,0,0,0,9,3,nr,nr,15434056.86,233849.35,214000.00,165625.73,1153.22,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,12287756.86,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,4,74,63,36,0,0,0,27,0,2,2,0,0,0,0,9,0,0,0,12,0,9,64,16506258.00,223057.54,180000.00,199254.48,1150.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,13601700.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,5,100,90,41,0,0,0,49,0,1,0,0,1,0,0,9,0,0,0,11,0,11,89,22391210.67,223912.11,207500.00,269214.26,1500.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,18776210.67,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,6,114,106,51,0,0,0,55,0,3,0,0,2,1,0,5,0,0,0,10,1,nr,108,28842877.42,253007.70,212500.00,344524.39,1725.00,8,8,0,0,0,8,0.0755,1259929.00,179989.86,163000.00,8,0,0,0.00,1259929.00,26951877.42,0.0467,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,7,115,110,69,0,0,0,41,0,0,0,0,0,0,0,5,0,0,0,23,1,nr,nr,30113404.92,261855.69,260000.00,330070.52,1850.00,nr,nr,0,0,nr,nr,nr,nr,nr,nr,nr,0,0,nr,nr,29346613.92,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,8,110,107,63,0,0,0,44,0,1,1,0,0,0,0,2,0,0,0,17,0,nr,nr,28291450.59,257195.01,239577.89,353861.71,2439.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,27566350.59,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,9,85,79,43,0,1,0,35,0,3,3,0,0,0,0,3,0,0,0,11,3,8,77,19563785.95,230162.19,190000.00,201972.98,1350.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,17553785.95,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,10,84,79,46,0,0,0,33,0,5,5,0,0,0,0,0,0,0,0,12,0,7,77,20798469.00,247600.82,241500.00,239646.82,1765.93,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,19703469.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,11,74,63,43,0,0,0,20,0,3,3,0,0,0,0,8,0,0,0,9,1,9,65,18645914.81,251971.82,207000.00,213500.03,1746.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,16327544.81,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2019,12,71,54,29,0,0,0,25,0,2,2,0,0,0,0,15,0,0,0,4,0,21,50,15919222.00,224214.39,153499.65,212795.62,1332.25,nr,nr,0,nr,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,12113753.02,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,1,18,17,10,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,5,0,0,18,2844100.00,158005.56,172500.00,20822.45,975.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2664100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,2,13,13,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,2532800.00,194830.77,199900.00,18453.17,1000.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,2532800.00,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,3,31,25,7,0,0,0,18,0,3,3,0,0,0,0,3,0,0,0,4,0,15,16,4749750.00,153217.74,88000.00,51061.18,550.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3648750.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,4,32,27,13,0,0,0,14,0,2,2,0,0,0,0,3,0,0,0,8,0,nr,nr,7007450.00,218982.81,236250.00,62041.30,1358.25,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5561450.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,5,64,41,14,0,0,0,27,0,1,1,0,0,0,0,22,0,0,0,11,0,nr,nr,13138575.00,205290.23,200000.00,134920.50,1000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7398825.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,6,41,40,24,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,12,0,nr,nr,7595029.08,185244.61,126500.00,76983.43,820.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6945029.08,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,7,52,39,18,0,0,0,21,0,2,2,0,0,0,0,9,0,2,0,8,0,10,42,15237600.00,293030.77,219520.00,200386.59,2023.21,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,9253600.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,8,29,26,12,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,5,0,0,29,7125200.00,245696.55,238900.00,83245.17,2250.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6041200.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,9,50,43,27,0,0,0,16,0,1,1,0,0,0,0,6,0,0,0,8,0,6,44,10195100.00,203902.00,199000.00,109197.90,1472.50,nr,0,0,nr,nr,0,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,8845100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,10,39,34,13,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,4,0,nr,nr,7903050.00,202642.31,183500.00,90601.13,1445.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,6051100.00,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,11,38,30,12,0,0,0,18,0,1,1,0,0,0,0,7,0,0,0,6,0,17,21,9365100.00,246450.00,170550.00,117890.61,1481.25,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,6759100.00,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2019,12,22,21,10,0,0,0,11,0,1,1,0,0,0,0,0,0,0,0,4,0,0,22,4115430.00,187065.00,185325.00,33556.38,771.40,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,4055430.00,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2019,1,98,88,71,10,1,0,6,0,8,4,0,4,0,0,0,2,0,0,27,3,21,77,33072803.81,337477.59,285000.00,446855.63,1315.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,30974343.24,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2019,2,132,123,97,16,3,0,5,2,9,7,0,2,0,0,0,0,0,0,28,7,nr,102,36237334.35,274525.26,287500.00,347386.59,1525.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,33673834.35,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2019,3,98,87,66,18,0,0,2,1,11,10,0,1,0,0,0,0,0,0,32,11,nr,84,36572749.32,373191.32,300000.00,379140.03,886.23,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,25682929.32,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2019,4,141,134,107,18,0,0,7,2,7,6,0,1,0,0,0,0,0,0,41,6,22,119,52254111.54,370596.54,323000.00,572334.85,2340.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,41369241.54,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2019,5,175,167,126,28,2,0,9,2,8,6,0,2,0,0,0,0,0,0,49,8,21,154,61231031.21,349891.61,310000.00,677741.50,1790.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,52104031.21,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2019,6,180,173,150,18,1,0,4,0,6,4,0,2,0,0,1,0,0,0,49,7,nr,169,75841667.65,421342.60,335000.00,975108.90,3329.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,59719167.65,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2019,7,250,241,192,26,3,0,19,1,9,8,1,0,0,0,0,0,0,0,82,8,35,214,90083422.47,360333.69,322000.00,965663.86,1899.50,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,80384342.47,nr,nr,nr
