DevelopmentRegion,RegionalDistrict,Municipality,Year,Month,tot_mkt_trans,n_res_trans,n_res_1fam,n_res_strata,n_res_fam,n_res_strata_rental,n_res_acreage_trans,n_res_unkn,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_industry,n_comm_util,n_comm_unkn,n_farm_tran,n_recr_tran,n_forest_tran,n_unkn_tran,n_fth,n_nbh,n_tot_corp_tran,n_tot_indv_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,n_foreign_res,n_foreign_comm,n_foreign_oth_unk,n_foreign_corp_tran,n_foreign_indv_tran,perc_n_foreign_res,sum_FMV_foreign_res,mn_FMV_foreign_res,md_FMV_foreign_res,n_lt1M_foreign_res,n_gt1M_foreign_res,n_gt3M_foreign_res,add_tax_paid,sum_FMV_foreign,sum_FMV_res,perc_FMV_foreign_res,sum_invest_foreign_res,perc_invest_foreign_res
Cariboo,04 - Cariboo,391 - District of Wells,2022,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,1,10,9,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,nr,nr,2992063.97,299206.40,322750.00,27259.99,1587.50,nr,0,nr,0,nr,0,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,2442063.97,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,2,19,19,16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nr,nr,3530000.00,185789.47,27500.00,57511.00,275.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3530000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,3,26,25,19,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,6,19,13519775.75,519991.38,369500.00,201592.66,3162.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,13099775.75,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,4,11,10,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,nr,nr,2953900.00,268536.36,299900.00,32138.00,1675.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2776400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,5,28,27,24,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,nr,nr,8976400.00,320585.71,296000.00,114355.00,1975.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,8451400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,6,37,32,27,1,3,0,1,0,5,5,0,0,0,0,0,0,0,0,6,1,9,28,16314145.00,440922.84,342320.00,274743.65,3060.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11699375.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,7,27,23,21,0,1,0,1,0,4,4,0,0,0,0,0,0,0,0,4,0,nr,nr,8540943.21,316331.23,308400.00,108727.63,2300.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6772820.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,8,29,25,21,1,3,0,0,0,4,4,0,0,0,0,0,0,0,0,5,1,7,22,11965200.00,412593.10,401000.00,160772.12,6000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,9905800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,9,21,18,17,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,5,1,nr,nr,8743639.00,416363.76,320000.00,111475.81,2500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5699900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,10,17,17,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,nr,nr,4387500.00,258088.24,210000.00,28433.50,290.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4387500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,11,12,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,3788728.57,315727.38,353000.00,45722.99,3510.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3788728.57,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,470 - City of Quesnel,2022,12,13,8,7,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,2,0,nr,nr,4447400.00,342107.69,380000.00,51779.00,2400.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2818800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,1,11,10,6,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,nr,nr,3227100.00,293372.73,340000.00,34898.00,1800.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2565100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,2,17,15,11,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,7,0,nr,nr,5014200.00,294952.94,296000.00,41467.00,1010.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4234200.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,3,22,22,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,nr,nr,6165000.00,280227.27,308750.00,58615.07,1425.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,6165000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,4,21,19,14,3,0,0,2,0,2,2,0,0,0,0,0,0,0,0,5,0,nr,nr,8244000.00,392571.43,408000.00,99426.50,4500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7852100.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,5,32,31,22,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14,0,nr,nr,11604850.00,362651.56,424750.00,104368.00,1365.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10979850.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,6,27,25,14,11,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,0,nr,nr,9128500.00,338092.59,300000.00,106449.80,2944.80,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,7828500.00,nr,nr,nr
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,7,32,31,21,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,nr,nr,11720700.00,366271.88,384750.00,133257.00,3639.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11170700.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,8,28,27,22,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,nr,nr,12496500.00,446303.57,452300.00,154863.90,5500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11421500.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,9,18,13,9,3,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,7,11,10341183.00,574510.17,429000.00,175338.66,6580.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5850400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,10,20,20,15,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20,7592353.43,379617.67,402500.00,100594.99,5300.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7592353.43,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,11,26,26,17,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,nr,nr,10486047.62,403309.52,419000.00,133453.60,4900.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10486047.62,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,492 - City of Williams Lake,2022,12,16,15,11,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,16,4586600.00,286662.50,306000.00,43916.23,2663.62,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4228600.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,1,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nr,nr,1643600.00,328720.00,375000.00,23712.00,5500.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1184600.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,2,22,20,7,11,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,16,6,4146000.00,188454.55,110000.00,53740.00,1100.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3853000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,3,7,5,4,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,nr,nr,1948900.00,278414.29,129900.00,27979.00,1299.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1378900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,4,10,7,5,0,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,nr,nr,3534000.00,353400.00,361000.00,53240.00,5220.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,2464000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,5,19,19,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,12,4022800.00,211726.32,144450.00,42457.00,1399.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4022800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,6,6,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,nr,nr,3740300.00,623383.33,524450.00,46625.99,6499.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1858900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,7,4,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,nr,nr,2362900.00,590725.00,469000.00,39258.00,7380.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,938000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,8,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,nr,nr,1383600.00,276720.00,265000.00,15986.00,3300.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,1200000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,9,4,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,nr,nr,2013691.00,503422.75,397450.00,26373.82,4949.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,395000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,10,4,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,nr,nr,2689400.00,672350.00,469700.00,38880.00,5440.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,939400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,nr,nr,839000.00,419500.00,419500.00,5980.00,2990.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,440000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,557 - District of 100 Mile House,2022,12,8,6,0,1,0,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,nr,nr,5464400.00,683050.00,159200.00,115894.00,1592.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,889400.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,1,77,65,34,0,0,0,31,0,8,8,0,0,0,0,4,0,0,0,10,0,nr,71,26086002.00,338779.25,289000.00,338178.58,2400.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,21278302.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,2,72,52,30,0,0,0,22,0,4,4,0,0,0,0,16,0,0,0,2,0,7,65,22064516.00,306451.61,230085.50,267639.94,1777.50,nr,0,nr,0,0,nr,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,12897216.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,3,103,87,47,0,1,0,39,0,2,1,0,0,1,0,14,0,0,0,4,1,9,93,36348926.62,352902.20,292000.00,517353.57,2740.00,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,0,0,nr,nr,30618500.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,4,103,85,43,0,0,0,42,0,9,7,0,2,0,0,8,1,0,0,10,0,16,88,41029270.00,398342.43,284000.00,583984.31,2300.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,30859270.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,5,106,97,45,0,0,0,52,0,1,1,0,0,0,0,8,0,0,0,7,2,7,99,44525989.74,420056.51,387000.00,657871.00,4200.00,nr,nr,0,0,nr,nr,nr,nr,nr,nr,nr,0,0,nr,nr,38879801.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,6,128,117,66,0,0,0,51,0,2,2,0,0,0,0,9,0,0,0,16,0,6,121,54207763.00,423498.15,400000.00,756219.78,4425.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,46440700.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,7,98,92,51,0,0,0,41,0,1,1,0,0,0,0,5,0,0,0,9,0,nr,nr,43873600.00,447689.80,425000.00,661559.61,6050.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,41115000.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,8,85,76,41,0,0,0,35,0,1,1,0,0,0,0,8,0,0,0,11,0,nr,nr,35563600.00,418395.29,372500.00,499122.49,3776.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,28845600.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,9,108,99,65,0,0,0,34,0,3,2,0,0,1,0,6,0,0,0,16,0,6,101,41199645.76,381478.20,352600.00,570269.77,3740.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,37107385.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,10,70,58,34,0,0,0,24,0,0,0,0,0,0,0,12,0,0,0,3,0,nr,nr,25952585.00,370751.21,320000.00,374917.12,3820.00,nr,0,0,nr,0,nr,0.0000,0.00,0.00,0.00,0,0,0,nr,nr,22669600.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,11,46,43,24,0,0,0,19,0,2,0,0,2,0,0,1,0,0,0,5,0,nr,nr,18388800.00,399756.52,387500.00,271133.50,4217.78,nr,nr,0,nr,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,17486200.00,nr,nr,nr
Cariboo,04 - Cariboo,727 - Williams Lake Rural,2022,12,50,47,22,0,0,0,25,0,1,1,0,0,0,0,2,0,0,0,5,0,10,40,15668250.00,313365.00,264000.00,205055.38,2974.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,14618250.00,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,1,26,25,12,0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,2,0,nr,nr,8403300.00,323203.85,252500.00,117797.22,2800.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7127900.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,2,19,18,8,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,5,0,0,19,3894800.00,204989.47,95900.00,41371.71,650.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,3424800.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,3,24,22,10,0,0,0,12,0,2,2,0,0,0,0,0,0,0,0,1,0,nr,nr,4823283.34,200970.14,127350.00,58891.68,907.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,4043783.34,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,4,49,41,26,0,0,0,15,0,1,1,0,0,0,0,7,0,0,0,12,0,0,49,13108501.00,267520.43,260000.00,131917.66,925.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10245801.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,5,48,44,20,0,0,0,24,0,1,1,0,0,0,0,3,0,0,0,5,0,nr,nr,14296400.00,297841.67,269950.00,174982.66,1806.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,13076100.00,nr,nr,nr
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,6,51,44,24,0,0,0,20,0,1,1,0,0,0,0,6,0,0,0,8,0,nr,nr,17992838.00,352800.75,298400.00,229501.11,2240.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,14160338.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,7,43,37,23,0,0,0,14,0,1,1,0,0,0,0,5,0,0,0,9,0,nr,nr,14030000.00,326279.07,271600.00,176874.14,3000.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,11605000.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,8,36,35,19,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,7,0,nr,nr,10927700.00,303547.22,312750.00,143106.44,2452.50,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,10232700.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,9,33,30,15,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,4,0,nr,nr,8994219.75,272552.11,200000.00,116343.37,1800.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7459071.75,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,10,29,28,17,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,6,0,nr,nr,8434850.00,290856.90,215000.00,101464.31,1100.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,7374850.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,11,33,28,6,0,0,0,22,0,0,0,0,0,0,0,5,0,0,0,4,0,13,20,6791748.00,205810.55,155000.00,67930.89,770.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,5439200.00,0.0000,0.00,0.0000
Cariboo,04 - Cariboo,728 - Quesnel Rural,2022,12,18,15,7,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,6,0,nr,nr,2987100.00,165950.00,160000.00,25241.59,665.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,2462100.00,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2022,1,112,107,90,12,3,0,0,2,5,4,1,0,0,0,0,0,0,0,30,1,11,100,50518072.21,451054.22,420000.00,642564.44,4350.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,46296072.21,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2022,2,119,114,95,15,2,0,2,0,4,2,0,2,0,0,0,1,0,0,23,3,20,98,49347305.81,414683.24,392500.00,601385.94,3400.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,46717205.81,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2022,3,190,180,148,17,3,0,6,6,8,7,0,1,0,0,0,0,0,2,44,4,nr,159,84000515.58,442107.98,385000.00,1384532.08,3245.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,78452771.17,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2022,4,157,151,105,23,6,0,7,10,6,6,0,0,0,0,0,0,0,0,37,8,35,122,84096544.88,535646.78,408000.00,1343366.13,2522.00,0,0,0,0,0,0,0.0000,0.00,0.00,0.00,0,0,0,0.00,0.00,73736544.88,0.0000,0.00,0.0000
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2022,5,214,203,167,25,1,0,6,4,10,7,0,3,0,0,1,0,0,0,54,7,nr,194,104848232.48,489945.01,451000.00,1375993.81,5230.00,nr,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,nr,0,nr,nr,93195334.32,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2022,6,236,230,188,26,2,0,9,5,6,4,0,2,0,0,0,0,0,0,65,7,16,220,111866362.02,474010.01,460000.00,1380969.06,5548.80,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,108408862.02,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2022,7,197,184,152,22,1,0,4,5,13,13,0,0,0,0,0,0,0,0,66,5,nr,173,103919474.86,527510.02,437000.00,1442821.42,4200.00,nr,nr,0,0,0,nr,nr,nr,nr,nr,nr,0,0,nr,nr,85931197.86,nr,nr,nr
Cariboo,14 - Fraser-Fort George,226 - City of Prince George,2022,8,174,165,133,21,0,0,7,4,9,5,0,3,0,1,0,0,0,0,41,2,18,156,79380803.70,456211.52,428944.00,1049293.03,5511.91,nr,nr,nr,0,nr,nr,nr,nr,nr,nr,nr,0,0,nr,nr,74819165.20,nr,nr,nr
